sample1	sample2	dis	sam1_group	sam2_group	group	day
F44_35	F55_56	12.98	2	2	2_2	35-56
F44_35	F56_15	14.87	2	2	2_2	35-15
F44_35	F56_35	15.49	2	2	2_2	35-35
F44_35	F56_56	21.2	2	2	2_2	35-56
F44_35	F58_15	17.86	2	2	2_2	35-15
F44_35	F58_56	18.21	2	2	2_2	35-56
F44_35	F70_15	3.06	2	3	2_3	35-15
F44_35	F70_35	5.69	2	3	2_3	35-35
F44_35	F70_56	14.33	2	3	2_3	35-56
F44_35	F73_15	33.26	2	3	2_3	35-15
F44_35	F73_56	17.39	2	3	2_3	35-56
F44_35	F75_15	31.32	2	3	2_3	35-15
F44_35	F75_35	13.72	2	3	2_3	35-35
F44_35	F75_56	8.98	2	3	2_3	35-56
F44_35	F76_15	27.85	2	3	2_3	35-15
F44_35	F77_15	12.24	2	3	2_3	35-15
F44_35	F77_35	14.06	2	3	2_3	35-35
F44_35	F79_15	6.66	2	3	2_3	35-15
F44_35	F79_35	9.13	2	3	2_3	35-35
F44_35	F79_56	16.87	2	3	2_3	35-56
F44_35	F80_35	11.6	2	3	2_3	35-35
F44_35	F80_56	8.33	2	3	2_3	35-56
F44_35	F83_35	12.78	2	3	2_3	35-35
F44_35	F83_56	13.36	2	3	2_3	35-56
F44_35	F84_15	12.53	2	1	2_1	35-15
F44_35	F84_35	15.11	2	1	2_1	35-35
F44_35	F84_56	7.6	2	1	2_1	35-56
F44_35	F86_15	11.68	2	1	2_1	35-15
F44_35	F86_35	13.96	2	1	2_1	35-35
F44_35	F86_56	17.14	2	1	2_1	35-56
F44_35	F87_15	31.57	2	1	2_1	35-15
F44_35	F87_35	8.2	2	1	2_1	35-35
F44_35	F88_35	18.72	2	1	2_1	35-35
F44_35	F88_56	16.74	2	1	2_1	35-56
F44_35	F89_15	51.18	2	1	2_1	35-15
F44_35	F89_35	12.32	2	1	2_1	35-35
F44_35	F89_56	15.77	2	1	2_1	35-56
F44_56	F41_15	23.85	2	2	2_2	56-15
F44_56	F41_56	14.49	2	2	2_2	56-56
F44_56	F44_15	60.02	2	2	2_2	56-15
F44_56	F44_35	6.86	2	2	2_2	56-35
F44_56	F47_15	46.07	2	2	2_2	56-15
F44_56	F47_56	15.52	2	2	2_2	56-56
F44_56	F48_35	13.53	2	2	2_2	56-35
F44_56	F48_56	18.35	2	2	2_2	56-56
F44_56	F49_56	11.84	2	2	2_2	56-56
F44_56	F61_35	12.9	2	2	2_2	56-35
F44_56	F61_56	12.85	2	2	2_2	56-56
F44_56	F62_15	30.43	2	1	2_1	56-15
F44_56	F62_56	17.81	2	1	2_1	56-56
F44_56	F63_15	57.12	2	1	2_1	56-15
F44_56	F63_56	12.89	2	1	2_1	56-56
F44_56	F64_56	7.46	2	1	2_1	56-56
F44_56	F65_15	29.22	2	1	2_1	56-15
F44_56	F65_56	14.99	2	1	2_1	56-56
F44_56	F66_35	26.32	2	3	2_3	56-35
F44_56	F66_56	21.75	2	3	2_3	56-56
F44_56	F67_15	12.37	2	3	2_3	56-15
F44_56	F67_35	9.99	2	3	2_3	56-35
F44_56	F67_56	14.98	2	3	2_3	56-56
F44_56	F68_35	20.77	2	3	2_3	56-35
F44_56	F68_56	13.35	2	3	2_3	56-56
F44_56	F69_15	24.87	2	3	2_3	56-15
F44_56	F69_35	17.82	2	3	2_3	56-35
F44_56	F90_35	15.42	2	1	2_1	56-35
F44_56	F90_56	14.71	2	1	2_1	56-56
F44_56	F91_15	110.0	2	1	2_1	56-15
F44_56	F92_35	15.01	2	1	2_1	56-35
F44_56	F92_56	13.81	2	1	2_1	56-56
F44_56	F39_56	15.51	2	2	2_2	56-56
F44_56	F52_15	80.17	2	2	2_2	56-15
F44_56	F52_56	21.34	2	2	2_2	56-56
F44_56	F53_15	25.29	2	2	2_2	56-15
F44_56	F53_35	17.94	2	2	2_2	56-35
F44_56	F55_15	55.54	2	2	2_2	56-15
F44_56	F55_35	11.22	2	2	2_2	56-35
F44_56	F55_56	13.61	2	2	2_2	56-56
F44_56	F56_15	23.93	2	2	2_2	56-15
F44_56	F56_35	13.92	2	2	2_2	56-35
F44_56	F56_56	14.24	2	2	2_2	56-56
F44_56	F58_15	58.89	2	2	2_2	56-15
F44_56	F58_56	20.41	2	2	2_2	56-56
F44_56	F70_15	4.57	2	3	2_3	56-15
F44_56	F70_35	8.97	2	3	2_3	56-35
F44_56	F70_56	14.11	2	3	2_3	56-56
F44_56	F73_15	80.3	2	3	2_3	56-15
F44_56	F73_56	15.95	2	3	2_3	56-56
F44_56	F75_15	70.69	2	3	2_3	56-15
F44_56	F75_35	12.15	2	3	2_3	56-35
F44_56	F75_56	9.2	2	3	2_3	56-56
F44_56	F76_15	60.22	2	3	2_3	56-15
F44_56	F77_15	43.99	2	3	2_3	56-15
F44_56	F77_35	19.61	2	3	2_3	56-35
F44_56	F79_15	8.22	2	3	2_3	56-15
F44_56	F79_35	11.41	2	3	2_3	56-35
F44_56	F79_56	15.36	2	3	2_3	56-56
F44_56	F80_35	13.9	2	3	2_3	56-35
F44_56	F80_56	8.34	2	3	2_3	56-56
F44_56	F83_35	12.48	2	3	2_3	56-35
F44_56	F83_56	12.64	2	3	2_3	56-56
F44_56	F84_15	54.23	2	1	2_1	56-15
F44_56	F84_35	15.02	2	1	2_1	56-35
F44_56	F84_56	8.03	2	1	2_1	56-56
F44_56	F86_15	11.9	2	1	2_1	56-15
F44_56	F86_35	12.56	2	1	2_1	56-35
F44_56	F86_56	13.78	2	1	2_1	56-56
F44_56	F87_15	60.67	2	1	2_1	56-15
F44_56	F87_35	8.91	2	1	2_1	56-35
F44_56	F88_35	18.13	2	1	2_1	56-35
F44_56	F88_56	14.59	2	1	2_1	56-56
F44_56	F89_15	65.78	2	1	2_1	56-15
F44_56	F89_35	14.01	2	1	2_1	56-35
F44_56	F89_56	13.78	2	1	2_1	56-56
F47_15	F41_15	19.01	2	2	2_2	15-15
F47_15	F41_56	16.16	2	2	2_2	15-56
F47_15	F44_15	48.72	2	2	2_2	15-15
F47_15	F44_35	22.35	2	2	2_2	15-35
F47_15	F44_56	46.07	2	2	2_2	15-56
F47_15	F47_56	43.0	2	2	2_2	15-56
F47_15	F48_35	36.88	2	2	2_2	15-35
F47_15	F48_56	18.42	2	2	2_2	15-56
F47_15	F49_56	45.1	2	2	2_2	15-56
F47_15	F61_35	38.88	2	2	2_2	15-35
F47_15	F61_56	119.76	2	2	2_2	15-56
F47_15	F62_15	14.86	2	1	2_1	15-15
F47_15	F62_56	27.44	2	1	2_1	15-56
F47_15	F63_15	28.57	2	1	2_1	15-15
F47_15	F63_56	22.14	2	1	2_1	15-56
F47_15	F64_56	38.51	2	1	2_1	15-56
F47_15	F65_15	12.94	2	1	2_1	15-15
F47_15	F65_56	28.14	2	1	2_1	15-56
F47_15	F66_35	27.22	2	3	2_3	15-35
F47_15	F66_56	7.83	2	3	2_3	15-56
F47_15	F67_15	23.34	2	3	2_3	15-15
F47_15	F67_35	44.01	2	3	2_3	15-35
F47_15	F67_56	89.8	2	3	2_3	15-56
F47_15	F68_35	16.16	2	3	2_3	15-35
F47_15	F68_56	22.57	2	3	2_3	15-56
F47_15	F69_15	14.19	2	3	2_3	15-15
F47_15	F69_35	37.03	2	3	2_3	15-35
F47_15	F90_35	21.1	2	1	2_1	15-35
F47_15	F90_56	45.24	2	1	2_1	15-56
F47_15	F91_15	45.75	2	1	2_1	15-15
F47_15	F92_35	46.26	2	1	2_1	15-35
F47_15	F92_56	17.95	2	1	2_1	15-56
F47_15	F39_56	51.7	2	2	2_2	15-56
F47_15	F52_15	48.33	2	2	2_2	15-15
F47_15	F52_56	22.69	2	2	2_2	15-56
F47_15	F53_15	19.02	2	2	2_2	15-15
F47_15	F53_35	51.62	2	2	2_2	15-35
F47_15	F55_15	16.21	2	2	2_2	15-15
F47_15	F55_35	19.99	2	2	2_2	15-35
F47_15	F55_56	55.6	2	2	2_2	15-56
F47_15	F56_15	9.71	2	2	2_2	15-15
F47_15	F56_35	39.55	2	2	2_2	15-35
F47_15	F56_56	21.43	2	2	2_2	15-56
F47_15	F58_15	42.59	2	2	2_2	15-15
F47_15	F58_56	107.12	2	2	2_2	15-56
F47_15	F70_15	52.86	2	3	2_3	15-15
F47_15	F70_35	39.91	2	3	2_3	15-35
F47_15	F70_56	14.18	2	3	2_3	15-56
F47_15	F73_15	47.39	2	3	2_3	15-15
F47_15	F73_56	49.39	2	3	2_3	15-56
F47_15	F75_15	56.92	2	3	2_3	15-15
F47_15	F75_35	24.51	2	3	2_3	15-35
F47_15	F75_56	28.62	2	3	2_3	15-56
F47_15	F76_15	67.4	2	3	2_3	15-15
F47_15	F77_15	29.88	2	3	2_3	15-15
F47_15	F77_35	29.34	2	3	2_3	15-35
F47_15	F79_15	33.06	2	3	2_3	15-15
F47_15	F79_35	44.67	2	3	2_3	15-35
F47_15	F79_56	48.76	2	3	2_3	15-56
F47_15	F80_35	13.88	2	3	2_3	15-35
F47_15	F80_56	58.94	2	3	2_3	15-56
F47_15	F83_35	43.74	2	3	2_3	15-35
F47_15	F83_56	16.24	2	3	2_3	15-56
F47_15	F84_15	8.39	2	1	2_1	15-15
F47_15	F84_35	61.74	2	1	2_1	15-35
F47_15	F84_56	7.07	2	1	2_1	15-56
F47_15	F86_15	85.52	2	1	2_1	15-15
F47_15	F86_35	16.24	2	1	2_1	15-35
F47_15	F86_56	34.96	2	1	2_1	15-56
F47_15	F87_15	33.07	2	1	2_1	15-15
F47_15	F87_35	65.76	2	1	2_1	15-35
F47_15	F88_35	21.93	2	1	2_1	15-35
F47_15	F88_56	18.07	2	1	2_1	15-56
F47_15	F89_15	23.66	2	1	2_1	15-15
F47_15	F89_35	19.37	2	1	2_1	15-35
F47_15	F89_56	10.37	2	1	2_1	15-56
F47_56	F41_15	41.18	2	2	2_2	56-15
F47_56	F41_56	18.24	2	2	2_2	56-56
F47_56	F44_15	32.13	2	2	2_2	56-15
F47_56	F44_35	10.36	2	2	2_2	56-35
F47_56	F44_56	15.52	2	2	2_2	56-56
F47_56	F47_15	43.0	2	2	2_2	56-15
F47_56	F48_35	33.83	2	2	2_2	56-35
F47_56	F48_56	15.29	2	2	2_2	56-56
F47_56	F49_56	20.57	2	2	2_2	56-56
F47_56	F61_35	17.25	2	2	2_2	56-35
F47_56	F61_56	16.21	2	2	2_2	56-56
F47_56	F62_15	28.68	2	1	2_1	56-15
F47_56	F62_56	20.7	2	1	2_1	56-56
F47_56	F63_15	24.73	2	1	2_1	56-15
F47_56	F63_56	19.4	2	1	2_1	56-56
F47_56	F64_56	16.17	2	1	2_1	56-56
F47_56	F65_15	43.1	2	1	2_1	56-15
F47_56	F65_56	34.0	2	1	2_1	56-56
F47_56	F66_35	9.9	2	3	2_3	56-35
F47_56	F66_56	24.0	2	3	2_3	56-56
F47_56	F67_15	18.72	2	3	2_3	56-15
F47_56	F67_35	12.98	2	3	2_3	56-35
F47_56	F67_56	29.79	2	3	2_3	56-56
F47_56	F68_35	12.31	2	3	2_3	56-35
F47_56	F68_56	24.59	2	3	2_3	56-56
F47_56	F69_15	35.26	2	3	2_3	56-15
F47_56	F69_35	10.89	2	3	2_3	56-35
F47_56	F90_35	11.01	2	1	2_1	56-35
F47_56	F90_56	25.26	2	1	2_1	56-56
F47_56	F91_15	39.33	2	1	2_1	56-15
F47_56	F92_35	23.31	2	1	2_1	56-35
F47_56	F92_56	21.65	2	1	2_1	56-56
F47_56	F39_56	28.72	2	2	2_2	56-56
F47_56	F52_15	46.72	2	2	2_2	56-15
F47_56	F52_56	17.73	2	2	2_2	56-56
F47_56	F53_15	32.27	2	2	2_2	56-15
F47_56	F53_35	18.76	2	2	2_2	56-35
F47_56	F55_15	29.37	2	2	2_2	56-15
F47_56	F55_35	19.84	2	2	2_2	56-35
F47_56	F55_56	33.29	2	2	2_2	56-56
F47_56	F56_15	23.41	2	2	2_2	56-15
F47_56	F56_35	16.32	2	2	2_2	56-35
F47_56	F56_56	20.44	2	2	2_2	56-56
F47_56	F58_15	34.92	2	2	2_2	56-15
F47_56	F58_56	58.04	2	2	2_2	56-56
F47_56	F70_15	8.47	2	3	2_3	56-15
F47_56	F70_35	7.68	2	3	2_3	56-35
F47_56	F70_56	23.31	2	3	2_3	56-56
F47_56	F73_15	97.79	2	3	2_3	56-15
F47_56	F73_56	42.05	2	3	2_3	56-56
F47_56	F75_15	24.05	2	3	2_3	56-15
F47_56	F75_35	24.81	2	3	2_3	56-35
F47_56	F75_56	19.25	2	3	2_3	56-56
F47_56	F76_15	30.33	2	3	2_3	56-15
F47_56	F77_15	18.45	2	3	2_3	56-15
F47_56	F77_35	14.05	2	3	2_3	56-35
F47_56	F79_15	15.15	2	3	2_3	56-15
F47_56	F79_35	17.15	2	3	2_3	56-35
F47_56	F79_56	23.27	2	3	2_3	56-56
F47_56	F80_35	20.88	2	3	2_3	56-35
F47_56	F80_56	14.81	2	3	2_3	56-56
F47_56	F83_35	21.68	2	3	2_3	56-35
F47_56	F83_56	18.36	2	3	2_3	56-56
F47_56	F84_15	31.84	2	1	2_1	56-15
F47_56	F84_35	24.43	2	1	2_1	56-35
F47_56	F84_56	18.8	2	1	2_1	56-56
F47_56	F86_15	31.42	2	1	2_1	56-15
F47_56	F86_35	28.94	2	1	2_1	56-35
F47_56	F86_56	34.59	2	1	2_1	56-56
F47_56	F87_15	25.41	2	1	2_1	56-15
F47_56	F87_35	9.05	2	1	2_1	56-35
F47_56	F88_35	17.19	2	1	2_1	56-35
F47_56	F88_56	29.53	2	1	2_1	56-56
F47_56	F89_15	14.91	2	1	2_1	56-15
F47_56	F89_35	20.96	2	1	2_1	56-35
F47_56	F89_56	32.55	2	1	2_1	56-56
F48_35	F41_15	34.75	2	2	2_2	35-15
F48_35	F41_56	5.39	2	2	2_2	35-56
F48_35	F44_15	17.21	2	2	2_2	35-15
F48_35	F44_35	14.69	2	2	2_2	35-35
